tr_size,set,metric,score,cnt,split,trial,exp
109096,te,rmse,0.06200806269807072,82,2,1,lc.ctrp.nn_reg0.ls_hpo
109096,te,spearmanr,0.8728936877066921,82,2,1,lc.ctrp.nn_reg0.ls_hpo
109096,te,y_avg_pred,0.8390552997589111,82,2,1,lc.ctrp.nn_reg0.ls_hpo
109096,te,y_avg_true,0.8375255971087366,82,2,1,lc.ctrp.nn_reg0.ls_hpo
109096,te,mcc,0.6939396252582242,82,2,1,lc.ctrp.nn_reg0.ls_hpo
174228,te,mean_absolute_error,0.039198732783009914,82,2,1,lc.ctrp.nn_reg0.ls_hpo
174228,te,median_absolute_error,0.026216524362564053,82,2,1,lc.ctrp.nn_reg0.ls_hpo
174228,te,mse,0.003347573964742867,82,2,1,lc.ctrp.nn_reg0.ls_hpo
174228,te,pearsonr,0.918290975544266,82,2,1,lc.ctrp.nn_reg0.ls_hpo
174228,te,r2,0.8426539329271125,82,2,1,lc.ctrp.nn_reg0.ls_hpo
174228,te,rmse,0.057858222965649984,82,2,1,lc.ctrp.nn_reg0.ls_hpo
174228,te,spearmanr,0.8866199438530973,82,2,1,lc.ctrp.nn_reg0.ls_hpo
174228,te,y_avg_pred,0.8395432829856873,82,2,1,lc.ctrp.nn_reg0.ls_hpo
174228,te,y_avg_true,0.8375255971087366,82,2,1,lc.ctrp.nn_reg0.ls_hpo
