tr_size,set,metric,score,split
31261,te,mean_absolute_error,0.05956117537228271,run_19
3136,te,mean_absolute_error,0.0661224459636227,run_19
314,te,mean_absolute_error,0.08903363368590374,run_19
39,te,mean_absolute_error,0.2356117003595898,run_19
39343,te,mean_absolute_error,0.05912694632490381,run_19
3947,te,mean_absolute_error,0.06535870505798531,run_19
396,te,mean_absolute_error,0.08455394159726984,run_19
49514,te,mean_absolute_error,0.0586294401349038,run_19
4967,te,mean_absolute_error,0.06504426686141787,run_19
498,te,mean_absolute_error,0.08145614329941298,run_19
50,te,mean_absolute_error,0.16835659205981504,run_19
62,te,mean_absolute_error,0.1487263066283282,run_19
62314,te,mean_absolute_error,0.058589969279020715,run_19
6251,te,mean_absolute_error,0.06381652930536973,run_19
627,te,mean_absolute_error,0.08133377459596992,run_19
78423,te,mean_absolute_error,0.05837280745322027,run_19
7868,te,mean_absolute_error,0.06338887043563708,run_19
789,te,mean_absolute_error,0.07736716728109415,run_19
79,te,mean_absolute_error,0.1347628447339324,run_19
99,te,mean_absolute_error,0.11191587456093094,run_19
9902,te,mean_absolute_error,0.062335851481967575,run_19
993,te,mean_absolute_error,0.07606423672305848,run_19
10,te,mean_absolute_error,0.1200756029019584,run_2
12,te,mean_absolute_error,0.12263392414099875,run_2
12461,te,mean_absolute_error,0.06108095110018385,run_2
125,te,mean_absolute_error,0.10305630580843758,run_2
1250,te,mean_absolute_error,0.07598993406278592,run_2
15,te,mean_absolute_error,0.12366097442711332,run_2
15683,te,mean_absolute_error,0.06035047301720872,run_2
157,te,mean_absolute_error,0.10107963333638363,run_2
1573,te,mean_absolute_error,0.07388351560674469,run_2
19,te,mean_absolute_error,0.1234007953716178,run_2
19737,te,mean_absolute_error,0.05978841641104887,run_2
198,te,mean_absolute_error,0.0996450473634641,run_2
1980,te,mean_absolute_error,0.07227466026372809,run_2
24840,te,mean_absolute_error,0.059353110126142423,run_2
2492,te,mean_absolute_error,0.07018418657494076,run_2
25,te,mean_absolute_error,0.12072428254851585,run_2
250,te,mean_absolute_error,0.09603005947005512,run_2
31,te,mean_absolute_error,0.12169870295155875,run_2
31261,te,mean_absolute_error,0.05872125336129454,run_2
3136,te,mean_absolute_error,0.0678082088130464,run_2
314,te,mean_absolute_error,0.09410510531844138,run_2
39,te,mean_absolute_error,0.11694878476031605,run_2
39343,te,mean_absolute_error,0.05846691333304506,run_2
3947,te,mean_absolute_error,0.0668423389178834,run_2
396,te,mean_absolute_error,0.09140053732785287,run_2
49514,te,mean_absolute_error,0.058333659531333536,run_2
4967,te,mean_absolute_error,0.06521856960971324,run_2
498,te,mean_absolute_error,0.08800860929364566,run_2
50,te,mean_absolute_error,0.11458405166237096,run_2
62,te,mean_absolute_error,0.11373182000393647,run_2
62314,te,mean_absolute_error,0.05764094194735661,run_2
6251,te,mean_absolute_error,0.06367365222243161,run_2
627,te,mean_absolute_error,0.08529583279336121,run_2
78423,te,mean_absolute_error,0.05742733833139128,run_2
7868,te,mean_absolute_error,0.06273855250844124,run_2
789,te,mean_absolute_error,0.08287967873850352,run_2
79,te,mean_absolute_error,0.11199143429855186,run_2
